Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,PPFST Crowd
HHS Region 10,1 wk ahead,Bin,percent,4.7,4.8,0.001352887
HHS Region 10,1 wk ahead,Bin,percent,4.8,4.9,0.001326127
HHS Region 10,1 wk ahead,Bin,percent,4.9,5,0.001062905
HHS Region 10,1 wk ahead,Bin,percent,5,5.1,0.000807091
HHS Region 10,1 wk ahead,Bin,percent,5.1,5.2,0.000827206
HHS Region 10,1 wk ahead,Bin,percent,5.2,5.3,0.001199404
HHS Region 10,1 wk ahead,Bin,percent,5.3,5.4,0.001058976
HHS Region 10,1 wk ahead,Bin,percent,5.4,5.5,0.000887034
HHS Region 10,1 wk ahead,Bin,percent,5.5,5.6,0.000780393
HHS Region 10,1 wk ahead,Bin,percent,5.6,5.7,0.000493977
HHS Region 10,1 wk ahead,Bin,percent,5.7,5.8,0.000704553
HHS Region 10,1 wk ahead,Bin,percent,5.8,5.9,0.000411339
HHS Region 10,1 wk ahead,Bin,percent,5.9,6,0.000471363
HHS Region 10,1 wk ahead,Bin,percent,6,6.1,0.000372799
HHS Region 10,1 wk ahead,Bin,percent,6.1,6.2,0.000366667
HHS Region 10,1 wk ahead,Bin,percent,6.2,6.3,0.000366951
HHS Region 10,1 wk ahead,Bin,percent,6.3,6.4,0.000370668
HHS Region 10,1 wk ahead,Bin,percent,6.4,6.5,0.000370667
HHS Region 10,1 wk ahead,Bin,percent,6.5,6.6,0.000358532
HHS Region 10,1 wk ahead,Bin,percent,6.6,6.7,0.000342546
HHS Region 10,1 wk ahead,Bin,percent,6.7,6.8,0.000342546
HHS Region 10,1 wk ahead,Bin,percent,6.8,6.9,0.000342545
HHS Region 10,1 wk ahead,Bin,percent,6.9,7,0.000342545
HHS Region 10,1 wk ahead,Bin,percent,7,7.1,0.000342545
HHS Region 10,1 wk ahead,Bin,percent,7.1,7.2,0.000342545
HHS Region 10,1 wk ahead,Bin,percent,7.2,7.3,0.000338485
HHS Region 10,1 wk ahead,Bin,percent,7.3,7.4,0.000338184
HHS Region 10,1 wk ahead,Bin,percent,7.4,7.5,0.000338184
HHS Region 10,1 wk ahead,Bin,percent,7.5,7.6,0.000338184
HHS Region 10,1 wk ahead,Bin,percent,7.6,7.7,0.000338184
HHS Region 10,1 wk ahead,Bin,percent,7.7,7.8,0.000338184
HHS Region 10,1 wk ahead,Bin,percent,7.8,7.9,0.000338184
HHS Region 10,1 wk ahead,Bin,percent,7.9,8,0.000338184
HHS Region 10,1 wk ahead,Bin,percent,8,8.1,0.000338182
HHS Region 10,1 wk ahead,Bin,percent,8.1,8.2,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,8.2,8.3,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,8.3,8.4,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,8.4,8.5,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,8.5,8.6,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,8.6,8.7,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,8.7,8.8,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,8.8,8.9,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,8.9,9,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,9,9.1,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,9.1,9.2,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,9.2,9.3,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,9.3,9.4,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,9.4,9.5,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,9.5,9.6,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,9.6,9.7,0.000338181
HHS Region 10,1 wk ahead,Bin,percent,9.7,9.8,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,9.8,9.9,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,9.9,10,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10,10.1,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.1,10.2,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.2,10.3,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.3,10.4,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.4,10.5,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.5,10.6,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.6,10.7,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.7,10.8,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.8,10.9,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,10.9,11,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,11,11.1,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,11.1,11.2,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,11.2,11.3,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,11.3,11.4,0.00033818
HHS Region 10,1 wk ahead,Bin,percent,11.4,11.5,0.000338161
HHS Region 10,1 wk ahead,Bin,percent,11.5,11.6,0.000338159
HHS Region 10,1 wk ahead,Bin,percent,11.6,11.7,0.000338159
HHS Region 10,1 wk ahead,Bin,percent,11.7,11.8,0.000338159
HHS Region 10,1 wk ahead,Bin,percent,11.8,11.9,0.000338159
HHS Region 10,1 wk ahead,Bin,percent,11.9,12,0.000338159
HHS Region 10,1 wk ahead,Bin,percent,12,12.1,0.000338159
HHS Region 10,1 wk ahead,Bin,percent,12.1,12.2,0.000338159
HHS Region 10,1 wk ahead,Bin,percent,12.2,12.3,0.000338124
HHS Region 10,1 wk ahead,Bin,percent,12.3,12.4,0.000338083
HHS Region 10,1 wk ahead,Bin,percent,12.4,12.5,0.000338083
HHS Region 10,1 wk ahead,Bin,percent,12.5,12.6,0.000338083
HHS Region 10,1 wk ahead,Bin,percent,12.6,12.7,0.000338083
HHS Region 10,1 wk ahead,Bin,percent,12.7,12.8,0.000338083
HHS Region 10,1 wk ahead,Bin,percent,12.8,12.9,0.000338083
HHS Region 10,1 wk ahead,Bin,percent,12.9,13,0.000338083
HHS Region 10,1 wk ahead,Bin,percent,13,100,0.000338083
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3.26237225
HHS Region 10,2 wk ahead,Bin,percent,0,0.1,0.000362056
HHS Region 10,2 wk ahead,Bin,percent,0.1,0.2,0.000362418
HHS Region 10,2 wk ahead,Bin,percent,0.2,0.3,0.000362977
HHS Region 10,2 wk ahead,Bin,percent,0.3,0.4,0.000363842
HHS Region 10,2 wk ahead,Bin,percent,0.4,0.5,0.000365187
HHS Region 10,2 wk ahead,Bin,percent,0.5,0.6,0.000367353
HHS Region 10,2 wk ahead,Bin,percent,0.6,0.7,0.000415693
HHS Region 10,2 wk ahead,Bin,percent,0.7,0.8,0.000527008
HHS Region 10,2 wk ahead,Bin,percent,0.8,0.9,0.001073807
HHS Region 10,2 wk ahead,Bin,percent,0.9,1,0.001900007
HHS Region 10,2 wk ahead,Bin,percent,1,1.1,0.002777619
HHS Region 10,2 wk ahead,Bin,percent,1.1,1.2,0.003643082
HHS Region 10,2 wk ahead,Bin,percent,1.2,1.3,0.004003312
HHS Region 10,2 wk ahead,Bin,percent,1.3,1.4,0.004051636
HHS Region 10,2 wk ahead,Bin,percent,1.4,1.5,0.004327234
HHS Region 10,2 wk ahead,Bin,percent,1.5,1.6,0.004603359
HHS Region 10,2 wk ahead,Bin,percent,1.6,1.7,0.005325616
HHS Region 10,2 wk ahead,Bin,percent,1.7,1.8,0.006745552
HHS Region 10,2 wk ahead,Bin,percent,1.8,1.9,0.008552616
HHS Region 10,2 wk ahead,Bin,percent,1.9,2,0.009770611
HHS Region 10,2 wk ahead,Bin,percent,2,2.1,0.012058726
HHS Region 10,2 wk ahead,Bin,percent,2.1,2.2,0.014386668
HHS Region 10,2 wk ahead,Bin,percent,2.2,2.3,0.019122745
HHS Region 10,2 wk ahead,Bin,percent,2.3,2.4,0.022153974
HHS Region 10,2 wk ahead,Bin,percent,2.4,2.5,0.024045359
HHS Region 10,2 wk ahead,Bin,percent,2.5,2.6,0.030569995
HHS Region 10,2 wk ahead,Bin,percent,2.6,2.7,0.033935586
HHS Region 10,2 wk ahead,Bin,percent,2.7,2.8,0.037877695
HHS Region 10,2 wk ahead,Bin,percent,2.8,2.9,0.041640027
HHS Region 10,2 wk ahead,Bin,percent,2.9,3,0.043322178
HHS Region 10,2 wk ahead,Bin,percent,3,3.1,0.044035595
HHS Region 10,2 wk ahead,Bin,percent,3.1,3.2,0.044770147
HHS Region 10,2 wk ahead,Bin,percent,3.2,3.3,0.044892845
HHS Region 10,2 wk ahead,Bin,percent,3.3,3.4,0.041508641
HHS Region 10,2 wk ahead,Bin,percent,3.4,3.5,0.046316353
HHS Region 10,2 wk ahead,Bin,percent,3.5,3.6,0.053200453
HHS Region 10,2 wk ahead,Bin,percent,3.6,3.7,0.058035423
HHS Region 10,2 wk ahead,Bin,percent,3.7,3.8,0.062520205
HHS Region 10,2 wk ahead,Bin,percent,3.8,3.9,0.061139509
HHS Region 10,2 wk ahead,Bin,percent,3.9,4,0.05579433
HHS Region 10,2 wk ahead,Bin,percent,4,4.1,0.041825792
HHS Region 10,2 wk ahead,Bin,percent,4.1,4.2,0.030201664
HHS Region 10,2 wk ahead,Bin,percent,4.2,4.3,0.017555653
HHS Region 10,2 wk ahead,Bin,percent,4.3,4.4,0.011523001
HHS Region 10,2 wk ahead,Bin,percent,4.4,4.5,0.002913211
HHS Region 10,2 wk ahead,Bin,percent,4.5,4.6,0.002311593
HHS Region 10,2 wk ahead,Bin,percent,4.6,4.7,0.002314943
HHS Region 10,2 wk ahead,Bin,percent,4.7,4.8,0.001640745
HHS Region 10,2 wk ahead,Bin,percent,4.8,4.9,0.001751874
HHS Region 10,2 wk ahead,Bin,percent,4.9,5,0.001069981
HHS Region 10,2 wk ahead,Bin,percent,5,5.1,0.001118627
HHS Region 10,2 wk ahead,Bin,percent,5.1,5.2,0.001155272
HHS Region 10,2 wk ahead,Bin,percent,5.2,5.3,0.000765059
HHS Region 10,2 wk ahead,Bin,percent,5.3,5.4,0.00066338
HHS Region 10,2 wk ahead,Bin,percent,5.4,5.5,0.000669654
HHS Region 10,2 wk ahead,Bin,percent,5.5,5.6,0.000686865
HHS Region 10,2 wk ahead,Bin,percent,5.6,5.7,0.000741646
HHS Region 10,2 wk ahead,Bin,percent,5.7,5.8,0.000554455
HHS Region 10,2 wk ahead,Bin,percent,5.8,5.9,0.000674784
HHS Region 10,2 wk ahead,Bin,percent,5.9,6,0.000506239
HHS Region 10,2 wk ahead,Bin,percent,6,6.1,0.000686126
HHS Region 10,2 wk ahead,Bin,percent,6.1,6.2,0.00058293
HHS Region 10,2 wk ahead,Bin,percent,6.2,6.3,0.000444856
HHS Region 10,2 wk ahead,Bin,percent,6.3,6.4,0.000588358
HHS Region 10,2 wk ahead,Bin,percent,6.4,6.5,0.000569557
HHS Region 10,2 wk ahead,Bin,percent,6.5,6.6,0.000601407
HHS Region 10,2 wk ahead,Bin,percent,6.6,6.7,0.000510732
HHS Region 10,2 wk ahead,Bin,percent,6.7,6.8,0.000391279
HHS Region 10,2 wk ahead,Bin,percent,6.8,6.9,0.000375452
HHS Region 10,2 wk ahead,Bin,percent,6.9,7,0.000375444
HHS Region 10,2 wk ahead,Bin,percent,7,7.1,0.000375427
HHS Region 10,2 wk ahead,Bin,percent,7.1,7.2,0.000452672
HHS Region 10,2 wk ahead,Bin,percent,7.2,7.3,0.000375374
HHS Region 10,2 wk ahead,Bin,percent,7.3,7.4,0.000375373
HHS Region 10,2 wk ahead,Bin,percent,7.4,7.5,0.000388353
HHS Region 10,2 wk ahead,Bin,percent,7.5,7.6,0.000396015
HHS Region 10,2 wk ahead,Bin,percent,7.6,7.7,0.00040151
HHS Region 10,2 wk ahead,Bin,percent,7.7,7.8,0.000410633
HHS Region 10,2 wk ahead,Bin,percent,7.8,7.9,0.000478998
HHS Region 10,2 wk ahead,Bin,percent,7.9,8,0.000439916
HHS Region 10,2 wk ahead,Bin,percent,8,8.1,0.000411796
HHS Region 10,2 wk ahead,Bin,percent,8.1,8.2,0.000395462
HHS Region 10,2 wk ahead,Bin,percent,8.2,8.3,0.000391123
HHS Region 10,2 wk ahead,Bin,percent,8.3,8.4,0.000380024
HHS Region 10,2 wk ahead,Bin,percent,8.4,8.5,0.000380023
HHS Region 10,2 wk ahead,Bin,percent,8.5,8.6,0.000385876
HHS Region 10,2 wk ahead,Bin,percent,8.6,8.7,0.000430471
HHS Region 10,2 wk ahead,Bin,percent,8.7,8.8,0.00042609
HHS Region 10,2 wk ahead,Bin,percent,8.8,8.9,0.000433968
HHS Region 10,2 wk ahead,Bin,percent,8.9,9,0.000446168
HHS Region 10,2 wk ahead,Bin,percent,9,9.1,0.00038406
HHS Region 10,2 wk ahead,Bin,percent,9.1,9.2,0.00038406
HHS Region 10,2 wk ahead,Bin,percent,9.2,9.3,0.000375804
HHS Region 10,2 wk ahead,Bin,percent,9.3,9.4,0.000361029
HHS Region 10,2 wk ahead,Bin,percent,9.4,9.5,0.000361029
HHS Region 10,2 wk ahead,Bin,percent,9.5,9.6,0.000361029
HHS Region 10,2 wk ahead,Bin,percent,9.6,9.7,0.000361029
HHS Region 10,2 wk ahead,Bin,percent,9.7,9.8,0.000361029
HHS Region 10,2 wk ahead,Bin,percent,9.8,9.9,0.00037307
HHS Region 10,2 wk ahead,Bin,percent,9.9,10,0.000407219
HHS Region 10,2 wk ahead,Bin,percent,10,10.1,0.000392207
HHS Region 10,2 wk ahead,Bin,percent,10.1,10.2,0.00036836
HHS Region 10,2 wk ahead,Bin,percent,10.2,10.3,0.00036836
HHS Region 10,2 wk ahead,Bin,percent,10.3,10.4,0.00036836
HHS Region 10,2 wk ahead,Bin,percent,10.4,10.5,0.00036836
HHS Region 10,2 wk ahead,Bin,percent,10.5,10.6,0.00035363
HHS Region 10,2 wk ahead,Bin,percent,10.6,10.7,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,10.7,10.8,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,10.8,10.9,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,10.9,11,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,11,11.1,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,11.1,11.2,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,11.2,11.3,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,11.3,11.4,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,11.4,11.5,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,11.5,11.6,0.0003519
HHS Region 10,2 wk ahead,Bin,percent,11.6,11.7,0.000352824
HHS Region 10,2 wk ahead,Bin,percent,11.7,11.8,0.000352925
HHS Region 10,2 wk ahead,Bin,percent,11.8,11.9,0.000352925
HHS Region 10,2 wk ahead,Bin,percent,11.9,12,0.000352925
HHS Region 10,2 wk ahead,Bin,percent,12,12.1,0.000352925
HHS Region 10,2 wk ahead,Bin,percent,12.1,12.2,0.000352925
HHS Region 10,2 wk ahead,Bin,percent,12.2,12.3,0.000352925
HHS Region 10,2 wk ahead,Bin,percent,12.3,12.4,0.000352925
HHS Region 10,2 wk ahead,Bin,percent,12.4,12.5,0.000352925
HHS Region 10,2 wk ahead,Bin,percent,12.5,12.6,0.000352927
HHS Region 10,2 wk ahead,Bin,percent,12.6,12.7,0.000364003
HHS Region 10,2 wk ahead,Bin,percent,12.7,12.8,0.00036648
HHS Region 10,2 wk ahead,Bin,percent,12.8,12.9,0.00036648
HHS Region 10,2 wk ahead,Bin,percent,12.9,13,0.00036648
HHS Region 10,2 wk ahead,Bin,percent,13,100,0.000366481
HHS Region 10,3 wk ahead,Point,percent,NA,NA,3.385503625
HHS Region 10,3 wk ahead,Bin,percent,0,0.1,0.000493287
HHS Region 10,3 wk ahead,Bin,percent,0.1,0.2,0.000501699
HHS Region 10,3 wk ahead,Bin,percent,0.2,0.3,0.000513062
HHS Region 10,3 wk ahead,Bin,percent,0.3,0.4,0.000528387
HHS Region 10,3 wk ahead,Bin,percent,0.4,0.5,0.000549015
HHS Region 10,3 wk ahead,Bin,percent,0.5,0.6,0.000607026
HHS Region 10,3 wk ahead,Bin,percent,0.6,0.7,0.000872282
HHS Region 10,3 wk ahead,Bin,percent,0.7,0.8,0.001485203
HHS Region 10,3 wk ahead,Bin,percent,0.8,0.9,0.002334588
HHS Region 10,3 wk ahead,Bin,percent,0.9,1,0.003070219
HHS Region 10,3 wk ahead,Bin,percent,1,1.1,0.003745575
HHS Region 10,3 wk ahead,Bin,percent,1.1,1.2,0.003898176
HHS Region 10,3 wk ahead,Bin,percent,1.2,1.3,0.003941019
HHS Region 10,3 wk ahead,Bin,percent,1.3,1.4,0.003658565
HHS Region 10,3 wk ahead,Bin,percent,1.4,1.5,0.004020011
HHS Region 10,3 wk ahead,Bin,percent,1.5,1.6,0.005199995
HHS Region 10,3 wk ahead,Bin,percent,1.6,1.7,0.006614651
HHS Region 10,3 wk ahead,Bin,percent,1.7,1.8,0.008533278
HHS Region 10,3 wk ahead,Bin,percent,1.8,1.9,0.011154982
HHS Region 10,3 wk ahead,Bin,percent,1.9,2,0.013438961
HHS Region 10,3 wk ahead,Bin,percent,2,2.1,0.016653335
HHS Region 10,3 wk ahead,Bin,percent,2.1,2.2,0.017840148
HHS Region 10,3 wk ahead,Bin,percent,2.2,2.3,0.021257134
HHS Region 10,3 wk ahead,Bin,percent,2.3,2.4,0.024540613
HHS Region 10,3 wk ahead,Bin,percent,2.4,2.5,0.028266178
HHS Region 10,3 wk ahead,Bin,percent,2.5,2.6,0.030055117
HHS Region 10,3 wk ahead,Bin,percent,2.6,2.7,0.031714367
HHS Region 10,3 wk ahead,Bin,percent,2.7,2.8,0.032947698
HHS Region 10,3 wk ahead,Bin,percent,2.8,2.9,0.034640193
HHS Region 10,3 wk ahead,Bin,percent,2.9,3,0.037005375
HHS Region 10,3 wk ahead,Bin,percent,3,3.1,0.038527731
HHS Region 10,3 wk ahead,Bin,percent,3.1,3.2,0.041527807
HHS Region 10,3 wk ahead,Bin,percent,3.2,3.3,0.042068962
HHS Region 10,3 wk ahead,Bin,percent,3.3,3.4,0.043669412
HHS Region 10,3 wk ahead,Bin,percent,3.4,3.5,0.044716543
HHS Region 10,3 wk ahead,Bin,percent,3.5,3.6,0.046835207
HHS Region 10,3 wk ahead,Bin,percent,3.6,3.7,0.048826607
HHS Region 10,3 wk ahead,Bin,percent,3.7,3.8,0.051018084
HHS Region 10,3 wk ahead,Bin,percent,3.8,3.9,0.048883111
HHS Region 10,3 wk ahead,Bin,percent,3.9,4,0.046024744
HHS Region 10,3 wk ahead,Bin,percent,4,4.1,0.036665193
HHS Region 10,3 wk ahead,Bin,percent,4.1,4.2,0.028460594
HHS Region 10,3 wk ahead,Bin,percent,4.2,4.3,0.019260997
HHS Region 10,3 wk ahead,Bin,percent,4.3,4.4,0.013614135
HHS Region 10,3 wk ahead,Bin,percent,4.4,4.5,0.008175858
HHS Region 10,3 wk ahead,Bin,percent,4.5,4.6,0.00707965
HHS Region 10,3 wk ahead,Bin,percent,4.6,4.7,0.006361104
HHS Region 10,3 wk ahead,Bin,percent,4.7,4.8,0.005245618
HHS Region 10,3 wk ahead,Bin,percent,4.8,4.9,0.004321191
HHS Region 10,3 wk ahead,Bin,percent,4.9,5,0.003887428
HHS Region 10,3 wk ahead,Bin,percent,5,5.1,0.003369862
HHS Region 10,3 wk ahead,Bin,percent,5.1,5.2,0.003011231
HHS Region 10,3 wk ahead,Bin,percent,5.2,5.3,0.003046455
HHS Region 10,3 wk ahead,Bin,percent,5.3,5.4,0.003028532
HHS Region 10,3 wk ahead,Bin,percent,5.4,5.5,0.002261763
HHS Region 10,3 wk ahead,Bin,percent,5.5,5.6,0.001828208
HHS Region 10,3 wk ahead,Bin,percent,5.6,5.7,0.001434677
HHS Region 10,3 wk ahead,Bin,percent,5.7,5.8,0.001937173
HHS Region 10,3 wk ahead,Bin,percent,5.8,5.9,0.00122741
HHS Region 10,3 wk ahead,Bin,percent,5.9,6,0.001205158
HHS Region 10,3 wk ahead,Bin,percent,6,6.1,0.000976479
HHS Region 10,3 wk ahead,Bin,percent,6.1,6.2,0.000959039
HHS Region 10,3 wk ahead,Bin,percent,6.2,6.3,0.000955325
HHS Region 10,3 wk ahead,Bin,percent,6.3,6.4,0.000994451
HHS Region 10,3 wk ahead,Bin,percent,6.4,6.5,0.000882476
HHS Region 10,3 wk ahead,Bin,percent,6.5,6.6,0.001004671
HHS Region 10,3 wk ahead,Bin,percent,6.6,6.7,0.00076891
HHS Region 10,3 wk ahead,Bin,percent,6.7,6.8,0.000868997
HHS Region 10,3 wk ahead,Bin,percent,6.8,6.9,0.000678849
HHS Region 10,3 wk ahead,Bin,percent,6.9,7,0.000877845
HHS Region 10,3 wk ahead,Bin,percent,7,7.1,0.000888134
HHS Region 10,3 wk ahead,Bin,percent,7.1,7.2,0.00080022
HHS Region 10,3 wk ahead,Bin,percent,7.2,7.3,0.000990019
HHS Region 10,3 wk ahead,Bin,percent,7.3,7.4,0.000699391
HHS Region 10,3 wk ahead,Bin,percent,7.4,7.5,0.000627412
HHS Region 10,3 wk ahead,Bin,percent,7.5,7.6,0.000808238
HHS Region 10,3 wk ahead,Bin,percent,7.6,7.7,0.000628793
HHS Region 10,3 wk ahead,Bin,percent,7.7,7.8,0.000658247
HHS Region 10,3 wk ahead,Bin,percent,7.8,7.9,0.000610904
HHS Region 10,3 wk ahead,Bin,percent,7.9,8,0.000639363
HHS Region 10,3 wk ahead,Bin,percent,8,8.1,0.000645092
HHS Region 10,3 wk ahead,Bin,percent,8.1,8.2,0.00050778
HHS Region 10,3 wk ahead,Bin,percent,8.2,8.3,0.000629256
HHS Region 10,3 wk ahead,Bin,percent,8.3,8.4,0.000693501
HHS Region 10,3 wk ahead,Bin,percent,8.4,8.5,0.000755391
HHS Region 10,3 wk ahead,Bin,percent,8.5,8.6,0.000564495
HHS Region 10,3 wk ahead,Bin,percent,8.6,8.7,0.000596926
HHS Region 10,3 wk ahead,Bin,percent,8.7,8.8,0.000609319
HHS Region 10,3 wk ahead,Bin,percent,8.8,8.9,0.000626949
HHS Region 10,3 wk ahead,Bin,percent,8.9,9,0.000499484
HHS Region 10,3 wk ahead,Bin,percent,9,9.1,0.000536587
HHS Region 10,3 wk ahead,Bin,percent,9.1,9.2,0.000492048
HHS Region 10,3 wk ahead,Bin,percent,9.2,9.3,0.000530693
HHS Region 10,3 wk ahead,Bin,percent,9.3,9.4,0.000556343
HHS Region 10,3 wk ahead,Bin,percent,9.4,9.5,0.000504686
HHS Region 10,3 wk ahead,Bin,percent,9.5,9.6,0.00051315
HHS Region 10,3 wk ahead,Bin,percent,9.6,9.7,0.000474502
HHS Region 10,3 wk ahead,Bin,percent,9.7,9.8,0.000474501
HHS Region 10,3 wk ahead,Bin,percent,9.8,9.9,0.000475352
HHS Region 10,3 wk ahead,Bin,percent,9.9,10,0.000514934
HHS Region 10,3 wk ahead,Bin,percent,10,10.1,0.000476286
HHS Region 10,3 wk ahead,Bin,percent,10.1,10.2,0.000476285
HHS Region 10,3 wk ahead,Bin,percent,10.2,10.3,0.000504016
HHS Region 10,3 wk ahead,Bin,percent,10.3,10.4,0.000537509
HHS Region 10,3 wk ahead,Bin,percent,10.4,10.5,0.00050316
HHS Region 10,3 wk ahead,Bin,percent,10.5,10.6,0.00050316
HHS Region 10,3 wk ahead,Bin,percent,10.6,10.7,0.000543523
HHS Region 10,3 wk ahead,Bin,percent,10.7,10.8,0.000487761
HHS Region 10,3 wk ahead,Bin,percent,10.8,10.9,0.000464188
HHS Region 10,3 wk ahead,Bin,percent,10.9,11,0.000464188
HHS Region 10,3 wk ahead,Bin,percent,11,11.1,0.000464188
HHS Region 10,3 wk ahead,Bin,percent,11.1,11.2,0.000464188
HHS Region 10,3 wk ahead,Bin,percent,11.2,11.3,0.000464188
HHS Region 10,3 wk ahead,Bin,percent,11.3,11.4,0.000502684
HHS Region 10,3 wk ahead,Bin,percent,11.4,11.5,0.000457626
HHS Region 10,3 wk ahead,Bin,percent,11.5,11.6,0.000457626
HHS Region 10,3 wk ahead,Bin,percent,11.6,11.7,0.000457626
HHS Region 10,3 wk ahead,Bin,percent,11.7,11.8,0.000496273
HHS Region 10,3 wk ahead,Bin,percent,11.8,11.9,0.000457626
HHS Region 10,3 wk ahead,Bin,percent,11.9,12,0.000457626
HHS Region 10,3 wk ahead,Bin,percent,12,12.1,0.000457626
HHS Region 10,3 wk ahead,Bin,percent,12.1,12.2,0.000457626
HHS Region 10,3 wk ahead,Bin,percent,12.2,12.3,0.000496273
HHS Region 10,3 wk ahead,Bin,percent,12.3,12.4,0.000457626
HHS Region 10,3 wk ahead,Bin,percent,12.4,12.5,0.000466818
HHS Region 10,3 wk ahead,Bin,percent,12.5,12.6,0.000470337
HHS Region 10,3 wk ahead,Bin,percent,12.6,12.7,0.000470337
HHS Region 10,3 wk ahead,Bin,percent,12.7,12.8,0.000470337
HHS Region 10,3 wk ahead,Bin,percent,12.8,12.9,0.000470337
HHS Region 10,3 wk ahead,Bin,percent,12.9,13,0.000504273
HHS Region 10,3 wk ahead,Bin,percent,13,100,0.000519351
HHS Region 10,4 wk ahead,Point,percent,NA,NA,3.65
HHS Region 10,4 wk ahead,Bin,percent,0,0.1,0.000639202
HHS Region 10,4 wk ahead,Bin,percent,0.1,0.2,0.000662307
HHS Region 10,4 wk ahead,Bin,percent,0.2,0.3,0.00068993
HHS Region 10,4 wk ahead,Bin,percent,0.3,0.4,0.000749698
HHS Region 10,4 wk ahead,Bin,percent,0.4,0.5,0.000815691
HHS Region 10,4 wk ahead,Bin,percent,0.5,0.6,0.000888933
HHS Region 10,4 wk ahead,Bin,percent,0.6,0.7,0.000997418
HHS Region 10,4 wk ahead,Bin,percent,0.7,0.8,0.001196074
HHS Region 10,4 wk ahead,Bin,percent,0.8,0.9,0.001620478
HHS Region 10,4 wk ahead,Bin,percent,0.9,1,0.002137982
HHS Region 10,4 wk ahead,Bin,percent,1,1.1,0.002803921
HHS Region 10,4 wk ahead,Bin,percent,1.1,1.2,0.003634015
HHS Region 10,4 wk ahead,Bin,percent,1.2,1.3,0.004065337
HHS Region 10,4 wk ahead,Bin,percent,1.3,1.4,0.004543059
HHS Region 10,4 wk ahead,Bin,percent,1.4,1.5,0.006285103
HHS Region 10,4 wk ahead,Bin,percent,1.5,1.6,0.006644439
HHS Region 10,4 wk ahead,Bin,percent,1.6,1.7,0.008379695
HHS Region 10,4 wk ahead,Bin,percent,1.7,1.8,0.010892801
HHS Region 10,4 wk ahead,Bin,percent,1.8,1.9,0.013029299
HHS Region 10,4 wk ahead,Bin,percent,1.9,2,0.013825888
HHS Region 10,4 wk ahead,Bin,percent,2,2.1,0.01837236
HHS Region 10,4 wk ahead,Bin,percent,2.1,2.2,0.018230162
HHS Region 10,4 wk ahead,Bin,percent,2.2,2.3,0.02206293
HHS Region 10,4 wk ahead,Bin,percent,2.3,2.4,0.025894263
