Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,
HHS Region 9,1 wk ahead,Bin,percent,11.3,11.4,0.000859596
HHS Region 9,1 wk ahead,Bin,percent,11.4,11.5,0.000859596
HHS Region 9,1 wk ahead,Bin,percent,11.5,11.6,0.000859596
HHS Region 9,1 wk ahead,Bin,percent,11.6,11.7,0.000859596
HHS Region 9,1 wk ahead,Bin,percent,11.7,11.8,0.000859595
HHS Region 9,1 wk ahead,Bin,percent,11.8,11.9,0.000859594
HHS Region 9,1 wk ahead,Bin,percent,11.9,12,0.000859591
HHS Region 9,1 wk ahead,Bin,percent,12,12.1,0.000859583
HHS Region 9,1 wk ahead,Bin,percent,12.1,12.2,0.00085957
HHS Region 9,1 wk ahead,Bin,percent,12.2,12.3,0.00085955
HHS Region 9,1 wk ahead,Bin,percent,12.3,12.4,0.000859517
HHS Region 9,1 wk ahead,Bin,percent,12.4,12.5,0.000859463
HHS Region 9,1 wk ahead,Bin,percent,12.5,12.6,0.000859372
HHS Region 9,1 wk ahead,Bin,percent,12.6,12.7,0.00085921
HHS Region 9,1 wk ahead,Bin,percent,12.7,12.8,0.000858898
HHS Region 9,1 wk ahead,Bin,percent,12.8,12.9,0.000858313
HHS Region 9,1 wk ahead,Bin,percent,12.9,13,0.000857347
HHS Region 9,1 wk ahead,Bin,percent,13,100,0.00071045
HHS Region 9,2 wk ahead,Point,percent,NA,NA,4.240865385
HHS Region 9,2 wk ahead,Bin,percent,0,0.1,0.000469004
HHS Region 9,2 wk ahead,Bin,percent,0.1,0.2,0.000470354
HHS Region 9,2 wk ahead,Bin,percent,0.2,0.3,0.000471584
HHS Region 9,2 wk ahead,Bin,percent,0.3,0.4,0.00047274
HHS Region 9,2 wk ahead,Bin,percent,0.4,0.5,0.000473924
HHS Region 9,2 wk ahead,Bin,percent,0.5,0.6,0.00047528
HHS Region 9,2 wk ahead,Bin,percent,0.6,0.7,0.000476931
HHS Region 9,2 wk ahead,Bin,percent,0.7,0.8,0.000479005
HHS Region 9,2 wk ahead,Bin,percent,0.8,0.9,0.000481647
HHS Region 9,2 wk ahead,Bin,percent,0.9,1,0.000485051
HHS Region 9,2 wk ahead,Bin,percent,1,1.1,0.00048957
HHS Region 9,2 wk ahead,Bin,percent,1.1,1.2,0.000495929
HHS Region 9,2 wk ahead,Bin,percent,1.2,1.3,0.000536391
HHS Region 9,2 wk ahead,Bin,percent,1.3,1.4,0.000519594
HHS Region 9,2 wk ahead,Bin,percent,1.4,1.5,0.000540622
HHS Region 9,2 wk ahead,Bin,percent,1.5,1.6,0.00072807
HHS Region 9,2 wk ahead,Bin,percent,1.6,1.7,0.000901955
HHS Region 9,2 wk ahead,Bin,percent,1.7,1.8,0.000974836
HHS Region 9,2 wk ahead,Bin,percent,1.8,1.9,0.001486081
HHS Region 9,2 wk ahead,Bin,percent,1.9,2,0.002089605
HHS Region 9,2 wk ahead,Bin,percent,2,2.1,0.002854828
HHS Region 9,2 wk ahead,Bin,percent,2.1,2.2,0.003593956
HHS Region 9,2 wk ahead,Bin,percent,2.2,2.3,0.004854376
HHS Region 9,2 wk ahead,Bin,percent,2.3,2.4,0.006029141
HHS Region 9,2 wk ahead,Bin,percent,2.4,2.5,0.007753107
HHS Region 9,2 wk ahead,Bin,percent,2.5,2.6,0.009202071
HHS Region 9,2 wk ahead,Bin,percent,2.6,2.7,0.011262075
HHS Region 9,2 wk ahead,Bin,percent,2.7,2.8,0.013562461
HHS Region 9,2 wk ahead,Bin,percent,2.8,2.9,0.015706941
HHS Region 9,2 wk ahead,Bin,percent,2.9,3,0.018093675
HHS Region 9,2 wk ahead,Bin,percent,3,3.1,0.020087863
HHS Region 9,2 wk ahead,Bin,percent,3.1,3.2,0.0225708
HHS Region 9,2 wk ahead,Bin,percent,3.2,3.3,0.025320263
HHS Region 9,2 wk ahead,Bin,percent,3.3,3.4,0.026875241
HHS Region 9,2 wk ahead,Bin,percent,3.4,3.5,0.029270313
HHS Region 9,2 wk ahead,Bin,percent,3.5,3.6,0.032317657
HHS Region 9,2 wk ahead,Bin,percent,3.6,3.7,0.032160847
HHS Region 9,2 wk ahead,Bin,percent,3.7,3.8,0.034103987
HHS Region 9,2 wk ahead,Bin,percent,3.8,3.9,0.03516183
HHS Region 9,2 wk ahead,Bin,percent,3.9,4,0.035021445
HHS Region 9,2 wk ahead,Bin,percent,4,4.1,0.036800293
HHS Region 9,2 wk ahead,Bin,percent,4.1,4.2,0.035750056
HHS Region 9,2 wk ahead,Bin,percent,4.2,4.3,0.03542587
HHS Region 9,2 wk ahead,Bin,percent,4.3,4.4,0.035218625
HHS Region 9,2 wk ahead,Bin,percent,4.4,4.5,0.03397616
HHS Region 9,2 wk ahead,Bin,percent,4.5,4.6,0.032743077
HHS Region 9,2 wk ahead,Bin,percent,4.6,4.7,0.031770176
HHS Region 9,2 wk ahead,Bin,percent,4.7,4.8,0.030425491
HHS Region 9,2 wk ahead,Bin,percent,4.8,4.9,0.028139354
HHS Region 9,2 wk ahead,Bin,percent,4.9,5,0.026332525
HHS Region 9,2 wk ahead,Bin,percent,5,5.1,0.025032983
HHS Region 9,2 wk ahead,Bin,percent,5.1,5.2,0.022771715
HHS Region 9,2 wk ahead,Bin,percent,5.2,5.3,0.021056405
HHS Region 9,2 wk ahead,Bin,percent,5.3,5.4,0.01992181
HHS Region 9,2 wk ahead,Bin,percent,5.4,5.5,0.016900211
HHS Region 9,2 wk ahead,Bin,percent,5.5,5.6,0.017036174
HHS Region 9,2 wk ahead,Bin,percent,5.6,5.7,0.014098561
HHS Region 9,2 wk ahead,Bin,percent,5.7,5.8,0.012094769
HHS Region 9,2 wk ahead,Bin,percent,5.8,5.9,0.011263083
HHS Region 9,2 wk ahead,Bin,percent,5.9,6,0.00971649
HHS Region 9,2 wk ahead,Bin,percent,6,6.1,0.008758317
HHS Region 9,2 wk ahead,Bin,percent,6.1,6.2,0.007007244
HHS Region 9,2 wk ahead,Bin,percent,6.2,6.3,0.007065884
HHS Region 9,2 wk ahead,Bin,percent,6.3,6.4,0.005851702
HHS Region 9,2 wk ahead,Bin,percent,6.4,6.5,0.004988265
HHS Region 9,2 wk ahead,Bin,percent,6.5,6.6,0.005324238
HHS Region 9,2 wk ahead,Bin,percent,6.6,6.7,0.00456893
HHS Region 9,2 wk ahead,Bin,percent,6.7,6.8,0.003482254
HHS Region 9,2 wk ahead,Bin,percent,6.8,6.9,0.003520104
HHS Region 9,2 wk ahead,Bin,percent,6.9,7,0.003128706
HHS Region 9,2 wk ahead,Bin,percent,7,7.1,0.00271151
HHS Region 9,2 wk ahead,Bin,percent,7.1,7.2,0.002322798
HHS Region 9,2 wk ahead,Bin,percent,7.2,7.3,0.002299352
HHS Region 9,2 wk ahead,Bin,percent,7.3,7.4,0.002107295
HHS Region 9,2 wk ahead,Bin,percent,7.4,7.5,0.001837857
HHS Region 9,2 wk ahead,Bin,percent,7.5,7.6,0.001766107
HHS Region 9,2 wk ahead,Bin,percent,7.6,7.7,0.001794923
HHS Region 9,2 wk ahead,Bin,percent,7.7,7.8,0.001485396
HHS Region 9,2 wk ahead,Bin,percent,7.8,7.9,0.001423722
HHS Region 9,2 wk ahead,Bin,percent,7.9,8,0.001206306
HHS Region 9,2 wk ahead,Bin,percent,8,8.1,0.001300051
HHS Region 9,2 wk ahead,Bin,percent,8.1,8.2,0.001087341
HHS Region 9,2 wk ahead,Bin,percent,8.2,8.3,0.001035479
HHS Region 9,2 wk ahead,Bin,percent,8.3,8.4,0.000927425
HHS Region 9,2 wk ahead,Bin,percent,8.4,8.5,0.000854553
HHS Region 9,2 wk ahead,Bin,percent,8.5,8.6,0.000938542
HHS Region 9,2 wk ahead,Bin,percent,8.6,8.7,0.000835955
HHS Region 9,2 wk ahead,Bin,percent,8.7,8.8,0.000793817
HHS Region 9,2 wk ahead,Bin,percent,8.8,8.9,0.000749972
HHS Region 9,2 wk ahead,Bin,percent,8.9,9,0.000736797
HHS Region 9,2 wk ahead,Bin,percent,9,9.1,0.00087896
HHS Region 9,2 wk ahead,Bin,percent,9.1,9.2,0.000743036
HHS Region 9,2 wk ahead,Bin,percent,9.2,9.3,0.000794113
HHS Region 9,2 wk ahead,Bin,percent,9.3,9.4,0.000597303
HHS Region 9,2 wk ahead,Bin,percent,9.4,9.5,0.000679709
HHS Region 9,2 wk ahead,Bin,percent,9.5,9.6,0.000699631
HHS Region 9,2 wk ahead,Bin,percent,9.6,9.7,0.00059516
HHS Region 9,2 wk ahead,Bin,percent,9.7,9.8,0.00055266
HHS Region 9,2 wk ahead,Bin,percent,9.8,9.9,0.000572434
HHS Region 9,2 wk ahead,Bin,percent,9.9,10,0.000561907
HHS Region 9,2 wk ahead,Bin,percent,10,10.1,0.000521278
HHS Region 9,2 wk ahead,Bin,percent,10.1,10.2,0.000575185
HHS Region 9,2 wk ahead,Bin,percent,10.2,10.3,0.000568589
HHS Region 9,2 wk ahead,Bin,percent,10.3,10.4,0.000532465
HHS Region 9,2 wk ahead,Bin,percent,10.4,10.5,0.000497899
HHS Region 9,2 wk ahead,Bin,percent,10.5,10.6,0.000495646
HHS Region 9,2 wk ahead,Bin,percent,10.6,10.7,0.000525524
HHS Region 9,2 wk ahead,Bin,percent,10.7,10.8,0.00049415
HHS Region 9,2 wk ahead,Bin,percent,10.8,10.9,0.000494355
HHS Region 9,2 wk ahead,Bin,percent,10.9,11,0.0004949
HHS Region 9,2 wk ahead,Bin,percent,11,11.1,0.000526677
HHS Region 9,2 wk ahead,Bin,percent,11.1,11.2,0.00049655
HHS Region 9,2 wk ahead,Bin,percent,11.2,11.3,0.000497605
HHS Region 9,2 wk ahead,Bin,percent,11.3,11.4,0.000498862
HHS Region 9,2 wk ahead,Bin,percent,11.4,11.5,0.000500288
HHS Region 9,2 wk ahead,Bin,percent,11.5,11.6,0.000501807
HHS Region 9,2 wk ahead,Bin,percent,11.6,11.7,0.000503221
HHS Region 9,2 wk ahead,Bin,percent,11.7,11.8,0.000504253
HHS Region 9,2 wk ahead,Bin,percent,11.8,11.9,0.00056668
HHS Region 9,2 wk ahead,Bin,percent,11.9,12,0.000504046
HHS Region 9,2 wk ahead,Bin,percent,12,12.1,0.000502438
HHS Region 9,2 wk ahead,Bin,percent,12.1,12.2,0.000499791
HHS Region 9,2 wk ahead,Bin,percent,12.2,12.3,0.000496361
HHS Region 9,2 wk ahead,Bin,percent,12.3,12.4,0.000492401
HHS Region 9,2 wk ahead,Bin,percent,12.4,12.5,0.000488271
HHS Region 9,2 wk ahead,Bin,percent,12.5,12.6,0.000484295
HHS Region 9,2 wk ahead,Bin,percent,12.6,12.7,0.000480642
HHS Region 9,2 wk ahead,Bin,percent,12.7,12.8,0.000477456
HHS Region 9,2 wk ahead,Bin,percent,12.8,12.9,0.000474665
HHS Region 9,2 wk ahead,Bin,percent,12.9,13,0.00047218
HHS Region 9,2 wk ahead,Bin,percent,13,100,0.000450888
HHS Region 9,3 wk ahead,Point,percent,NA,NA,4.210828695
HHS Region 9,3 wk ahead,Bin,percent,0,0.1,0.000384477
HHS Region 9,3 wk ahead,Bin,percent,0.1,0.2,0.000385033
HHS Region 9,3 wk ahead,Bin,percent,0.2,0.3,0.000385206
HHS Region 9,3 wk ahead,Bin,percent,0.3,0.4,0.000385163
HHS Region 9,3 wk ahead,Bin,percent,0.4,0.5,0.000385452
HHS Region 9,3 wk ahead,Bin,percent,0.5,0.6,0.000386959
HHS Region 9,3 wk ahead,Bin,percent,0.6,0.7,0.000391827
HHS Region 9,3 wk ahead,Bin,percent,0.7,0.8,0.000434812
HHS Region 9,3 wk ahead,Bin,percent,0.8,0.9,0.000430618
HHS Region 9,3 wk ahead,Bin,percent,0.9,1,0.000481371
HHS Region 9,3 wk ahead,Bin,percent,1,1.1,0.000604025
HHS Region 9,3 wk ahead,Bin,percent,1.1,1.2,0.000715086
HHS Region 9,3 wk ahead,Bin,percent,1.2,1.3,0.000961987
HHS Region 9,3 wk ahead,Bin,percent,1.3,1.4,0.001251739
HHS Region 9,3 wk ahead,Bin,percent,1.4,1.5,0.001762765
HHS Region 9,3 wk ahead,Bin,percent,1.5,1.6,0.002199038
HHS Region 9,3 wk ahead,Bin,percent,1.6,1.7,0.002766215
HHS Region 9,3 wk ahead,Bin,percent,1.7,1.8,0.003620231
HHS Region 9,3 wk ahead,Bin,percent,1.8,1.9,0.004323418
HHS Region 9,3 wk ahead,Bin,percent,1.9,2,0.005728295
HHS Region 9,3 wk ahead,Bin,percent,2,2.1,0.006822361
HHS Region 9,3 wk ahead,Bin,percent,2.1,2.2,0.008052369
HHS Region 9,3 wk ahead,Bin,percent,2.2,2.3,0.009328378
HHS Region 9,3 wk ahead,Bin,percent,2.3,2.4,0.01065941
HHS Region 9,3 wk ahead,Bin,percent,2.4,2.5,0.011927802
HHS Region 9,3 wk ahead,Bin,percent,2.5,2.6,0.013472482
HHS Region 9,3 wk ahead,Bin,percent,2.6,2.7,0.014128178
HHS Region 9,3 wk ahead,Bin,percent,2.7,2.8,0.015502742
HHS Region 9,3 wk ahead,Bin,percent,2.8,2.9,0.016165535
HHS Region 9,3 wk ahead,Bin,percent,2.9,3,0.017130419
HHS Region 9,3 wk ahead,Bin,percent,3,3.1,0.017518849
HHS Region 9,3 wk ahead,Bin,percent,3.1,3.2,0.019070663
HHS Region 9,3 wk ahead,Bin,percent,3.2,3.3,0.020850591
HHS Region 9,3 wk ahead,Bin,percent,3.3,3.4,0.021556781
HHS Region 9,3 wk ahead,Bin,percent,3.4,3.5,0.024550431
HHS Region 9,3 wk ahead,Bin,percent,3.5,3.6,0.027220067
HHS Region 9,3 wk ahead,Bin,percent,3.6,3.7,0.028315186
HHS Region 9,3 wk ahead,Bin,percent,3.7,3.8,0.029838332
HHS Region 9,3 wk ahead,Bin,percent,3.8,3.9,0.032231934
HHS Region 9,3 wk ahead,Bin,percent,3.9,4,0.033932883
HHS Region 9,3 wk ahead,Bin,percent,4,4.1,0.035050811
HHS Region 9,3 wk ahead,Bin,percent,4.1,4.2,0.035382762
HHS Region 9,3 wk ahead,Bin,percent,4.2,4.3,0.03704733
HHS Region 9,3 wk ahead,Bin,percent,4.3,4.4,0.036897875
HHS Region 9,3 wk ahead,Bin,percent,4.4,4.5,0.036747013
HHS Region 9,3 wk ahead,Bin,percent,4.5,4.6,0.036099793
HHS Region 9,3 wk ahead,Bin,percent,4.6,4.7,0.033958878
HHS Region 9,3 wk ahead,Bin,percent,4.7,4.8,0.032418035
HHS Region 9,3 wk ahead,Bin,percent,4.8,4.9,0.031440909
HHS Region 9,3 wk ahead,Bin,percent,4.9,5,0.029218816
HHS Region 9,3 wk ahead,Bin,percent,5,5.1,0.026313324
HHS Region 9,3 wk ahead,Bin,percent,5.1,5.2,0.024528712
HHS Region 9,3 wk ahead,Bin,percent,5.2,5.3,0.021167184
HHS Region 9,3 wk ahead,Bin,percent,5.3,5.4,0.018829952
HHS Region 9,3 wk ahead,Bin,percent,5.4,5.5,0.017163956
HHS Region 9,3 wk ahead,Bin,percent,5.5,5.6,0.015196262
HHS Region 9,3 wk ahead,Bin,percent,5.6,5.7,0.01332211
HHS Region 9,3 wk ahead,Bin,percent,5.7,5.8,0.011748762
HHS Region 9,3 wk ahead,Bin,percent,5.8,5.9,0.010145713
HHS Region 9,3 wk ahead,Bin,percent,5.9,6,0.008961008
HHS Region 9,3 wk ahead,Bin,percent,6,6.1,0.007338003
HHS Region 9,3 wk ahead,Bin,percent,6.1,6.2,0.005917187
HHS Region 9,3 wk ahead,Bin,percent,6.2,6.3,0.005612382
HHS Region 9,3 wk ahead,Bin,percent,6.3,6.4,0.004893211
HHS Region 9,3 wk ahead,Bin,percent,6.4,6.5,0.004398539
HHS Region 9,3 wk ahead,Bin,percent,6.5,6.6,0.004086562
HHS Region 9,3 wk ahead,Bin,percent,6.6,6.7,0.003075858
HHS Region 9,3 wk ahead,Bin,percent,6.7,6.8,0.002624007
HHS Region 9,3 wk ahead,Bin,percent,6.8,6.9,0.002591515
HHS Region 9,3 wk ahead,Bin,percent,6.9,7,0.002608688
HHS Region 9,3 wk ahead,Bin,percent,7,7.1,0.002103937
HHS Region 9,3 wk ahead,Bin,percent,7.1,7.2,0.001974965
HHS Region 9,3 wk ahead,Bin,percent,7.2,7.3,0.001537876
HHS Region 9,3 wk ahead,Bin,percent,7.3,7.4,0.001815706
HHS Region 9,3 wk ahead,Bin,percent,7.4,7.5,0.001163251
HHS Region 9,3 wk ahead,Bin,percent,7.5,7.6,0.00156593
HHS Region 9,3 wk ahead,Bin,percent,7.6,7.7,0.00116186
HHS Region 9,3 wk ahead,Bin,percent,7.7,7.8,0.000975017
HHS Region 9,3 wk ahead,Bin,percent,7.8,7.9,0.001160622
HHS Region 9,3 wk ahead,Bin,percent,7.9,8,0.001098165
HHS Region 9,3 wk ahead,Bin,percent,8,8.1,0.001004834
HHS Region 9,3 wk ahead,Bin,percent,8.1,8.2,0.000849563
HHS Region 9,3 wk ahead,Bin,percent,8.2,8.3,0.001066704
HHS Region 9,3 wk ahead,Bin,percent,8.3,8.4,0.000849477
HHS Region 9,3 wk ahead,Bin,percent,8.4,8.5,0.00075638
HHS Region 9,3 wk ahead,Bin,percent,8.5,8.6,0.000570201
HHS Region 9,3 wk ahead,Bin,percent,8.6,8.7,0.000539168
HHS Region 9,3 wk ahead,Bin,percent,8.7,8.8,0.000570193
HHS Region 9,3 wk ahead,Bin,percent,8.8,8.9,0.000539163
HHS Region 9,3 wk ahead,Bin,percent,8.9,9,0.000539164
HHS Region 9,3 wk ahead,Bin,percent,9,9.1,0.000477107
HHS Region 9,3 wk ahead,Bin,percent,9.1,9.2,0.00066328
HHS Region 9,3 wk ahead,Bin,percent,9.2,9.3,0.000570194
HHS Region 9,3 wk ahead,Bin,percent,9.3,9.4,0.000415051
HHS Region 9,3 wk ahead,Bin,percent,9.4,9.5,0.000446081
HHS Region 9,3 wk ahead,Bin,percent,9.5,9.6,0.00047711
HHS Region 9,3 wk ahead,Bin,percent,9.6,9.7,0.00050814
HHS Region 9,3 wk ahead,Bin,percent,9.7,9.8,0.000508141
HHS Region 9,3 wk ahead,Bin,percent,9.8,9.9,0.000508141
HHS Region 9,3 wk ahead,Bin,percent,9.9,10,0.000508141
HHS Region 9,3 wk ahead,Bin,percent,10,10.1,0.000384027
HHS Region 9,3 wk ahead,Bin,percent,10.1,10.2,0.000384027
HHS Region 9,3 wk ahead,Bin,percent,10.2,10.3,0.000415056
HHS Region 9,3 wk ahead,Bin,percent,10.3,10.4,0.000415054
HHS Region 9,3 wk ahead,Bin,percent,10.4,10.5,0.000415053
HHS Region 9,3 wk ahead,Bin,percent,10.5,10.6,0.00044608
HHS Region 9,3 wk ahead,Bin,percent,10.6,10.7,0.000384022
HHS Region 9,3 wk ahead,Bin,percent,10.7,10.8,0.000415049
HHS Region 9,3 wk ahead,Bin,percent,10.8,10.9,0.000415049
HHS Region 9,3 wk ahead,Bin,percent,10.9,11,0.000415048
HHS Region 9,3 wk ahead,Bin,percent,11,11.1,0.000446076
HHS Region 9,3 wk ahead,Bin,percent,11.1,11.2,0.00038402
HHS Region 9,3 wk ahead,Bin,percent,11.2,11.3,0.000384022
HHS Region 9,3 wk ahead,Bin,percent,11.3,11.4,0.000415054
HHS Region 9,3 wk ahead,Bin,percent,11.4,11.5,0.000384027
HHS Region 9,3 wk ahead,Bin,percent,11.5,11.6,0.000446086
HHS Region 9,3 wk ahead,Bin,percent,11.6,11.7,0.00038403
HHS Region 9,3 wk ahead,Bin,percent,11.7,11.8,0.00038403
HHS Region 9,3 wk ahead,Bin,percent,11.8,11.9,0.00038403
HHS Region 9,3 wk ahead,Bin,percent,11.9,12,0.000384029
HHS Region 9,3 wk ahead,Bin,percent,12,12.1,0.000384027
HHS Region 9,3 wk ahead,Bin,percent,12.1,12.2,0.000384023
HHS Region 9,3 wk ahead,Bin,percent,12.2,12.3,0.000384018
HHS Region 9,3 wk ahead,Bin,percent,12.3,12.4,0.000384009
HHS Region 9,3 wk ahead,Bin,percent,12.4,12.5,0.000383984
HHS Region 9,3 wk ahead,Bin,percent,12.5,12.6,0.00038392
HHS Region 9,3 wk ahead,Bin,percent,12.6,12.7,0.000383782
HHS Region 9,3 wk ahead,Bin,percent,12.7,12.8,0.000383504
HHS Region 9,3 wk ahead,Bin,percent,12.8,12.9,0.000383053
HHS Region 9,3 wk ahead,Bin,percent,12.9,13,0.000382379
HHS Region 9,3 wk ahead,Bin,percent,13,100,0.000111606
HHS Region 9,4 wk ahead,Point,percent,NA,NA,4.663106796
HHS Region 9,4 wk ahead,Bin,percent,0,0.1,0.000289312
HHS Region 9,4 wk ahead,Bin,percent,0.1,0.2,0.000308056
HHS Region 9,4 wk ahead,Bin,percent,0.2,0.3,0.000334103
HHS Region 9,4 wk ahead,Bin,percent,0.3,0.4,0.000371077
HHS Region 9,4 wk ahead,Bin,percent,0.4,0.5,0.000420764
HHS Region 9,4 wk ahead,Bin,percent,0.5,0.6,0.000488755
HHS Region 9,4 wk ahead,Bin,percent,0.6,0.7,0.000575732
HHS Region 9,4 wk ahead,Bin,percent,0.7,0.8,0.000688713
HHS Region 9,4 wk ahead,Bin,percent,0.8,0.9,0.000829008
HHS Region 9,4 wk ahead,Bin,percent,0.9,1,0.001006128
HHS Region 9,4 wk ahead,Bin,percent,1,1.1,0.001225293
HHS Region 9,4 wk ahead,Bin,percent,1.1,1.2,0.00155825
HHS Region 9,4 wk ahead,Bin,percent,1.2,1.3,0.001821991
HHS Region 9,4 wk ahead,Bin,percent,1.3,1.4,0.002200326
HHS Region 9,4 wk ahead,Bin,percent,1.4,1.5,0.002683803
HHS Region 9,4 wk ahead,Bin,percent,1.5,1.6,0.003319908
HHS Region 9,4 wk ahead,Bin,percent,1.6,1.7,0.003724313
HHS Region 9,4 wk ahead,Bin,percent,1.7,1.8,0.004482271
HHS Region 9,4 wk ahead,Bin,percent,1.8,1.9,0.005085746
HHS Region 9,4 wk ahead,Bin,percent,1.9,2,0.006073757
HHS Region 9,4 wk ahead,Bin,percent,2,2.1,0.006248131
HHS Region 9,4 wk ahead,Bin,percent,2.1,2.2,0.007024524
HHS Region 9,4 wk ahead,Bin,percent,2.2,2.3,0.008002494
HHS Region 9,4 wk ahead,Bin,percent,2.3,2.4,0.009171786
HHS Region 9,4 wk ahead,Bin,percent,2.4,2.5,0.009209294
HHS Region 9,4 wk ahead,Bin,percent,2.5,2.6,0.010793499
HHS Region 9,4 wk ahead,Bin,percent,2.6,2.7,0.010704694
HHS Region 9,4 wk ahead,Bin,percent,2.7,2.8,0.011657184
HHS Region 9,4 wk ahead,Bin,percent,2.8,2.9,0.012741523
HHS Region 9,4 wk ahead,Bin,percent,2.9,3,0.013254568
HHS Region 9,4 wk ahead,Bin,percent,3,3.1,0.014565431
HHS Region 9,4 wk ahead,Bin,percent,3.1,3.2,0.015691701
HHS Region 9,4 wk ahead,Bin,percent,3.2,3.3,0.015882555
HHS Region 9,4 wk ahead,Bin,percent,3.3,3.4,0.017179493
HHS Region 9,4 wk ahead,Bin,percent,3.4,3.5,0.018329528
HHS Region 9,4 wk ahead,Bin,percent,3.5,3.6,0.018512269
HHS Region 9,4 wk ahead,Bin,percent,3.6,3.7,0.021258679
HHS Region 9,4 wk ahead,Bin,percent,3.7,3.8,0.021911318
HHS Region 9,4 wk ahead,Bin,percent,3.8,3.9,0.02370667
HHS Region 9,4 wk ahead,Bin,percent,3.9,4,0.022733292
HHS Region 9,4 wk ahead,Bin,percent,4,4.1,0.024886551
HHS Region 9,4 wk ahead,Bin,percent,4.1,4.2,0.027397274
HHS Region 9,4 wk ahead,Bin,percent,4.2,4.3,0.027929475
HHS Region 9,4 wk ahead,Bin,percent,4.3,4.4,0.028820566
HHS Region 9,4 wk ahead,Bin,percent,4.4,4.5,0.028911374
HHS Region 9,4 wk ahead,Bin,percent,4.5,4.6,0.028641317
HHS Region 9,4 wk ahead,Bin,percent,4.6,4.7,0.030135364
HHS Region 9,4 wk ahead,Bin,percent,4.7,4.8,0.027935731
HHS Region 9,4 wk ahead,Bin,percent,4.8,4.9,0.028721056
HHS Region 9,4 wk ahead,Bin,percent,4.9,5,0.027544903
HHS Region 9,4 wk ahead,Bin,percent,5,5.1,0.026291358
HHS Region 9,4 wk ahead,Bin,percent,5.1,5.2,0.02604156
HHS Region 9,4 wk ahead,Bin,percent,5.2,5.3,0.024592792
HHS Region 9,4 wk ahead,Bin,percent,5.3,5.4,0.022871117
HHS Region 9,4 wk ahead,Bin,percent,5.4,5.5,0.021913255
HHS Region 9,4 wk ahead,Bin,percent,5.5,5.6,0.019157595
HHS Region 9,4 wk ahead,Bin,percent,5.6,5.7,0.019199555
HHS Region 9,4 wk ahead,Bin,percent,5.7,5.8,0.017069971
HHS Region 9,4 wk ahead,Bin,percent,5.8,5.9,0.015474375
HHS Region 9,4 wk ahead,Bin,percent,5.9,6,0.014348477
HHS Region 9,4 wk ahead,Bin,percent,6,6.1,0.013631865
HHS Region 9,4 wk ahead,Bin,percent,6.1,6.2,0.013163992
HHS Region 9,4 wk ahead,Bin,percent,6.2,6.3,0.012584281
HHS Region 9,4 wk ahead,Bin,percent,6.3,6.4,0.010790052
HHS Region 9,4 wk ahead,Bin,percent,6.4,6.5,0.009577676
HHS Region 9,4 wk ahead,Bin,percent,6.5,6.6,0.008570377
HHS Region 9,4 wk ahead,Bin,percent,6.6,6.7,0.007946911
HHS Region 9,4 wk ahead,Bin,percent,6.7,6.8,0.00831944
HHS Region 9,4 wk ahead,Bin,percent,6.8,6.9,0.007261249
HHS Region 9,4 wk ahead,Bin,percent,6.9,7,0.007244053
HHS Region 9,4 wk ahead,Bin,percent,7,7.1,0.006096739
HHS Region 9,4 wk ahead,Bin,percent,7.1,7.2,0.005687914
HHS Region 9,4 wk ahead,Bin,percent,7.2,7.3,0.004978009
HHS Region 9,4 wk ahead,Bin,percent,7.3,7.4,0.005390831
HHS Region 9,4 wk ahead,Bin,percent,7.4,7.5,0.004381541
HHS Region 9,4 wk ahead,Bin,percent,7.5,7.6,0.003997217
HHS Region 9,4 wk ahead,Bin,percent,7.6,7.7,0.003182482
HHS Region 9,4 wk ahead,Bin,percent,7.7,7.8,0.003115348
HHS Region 9,4 wk ahead,Bin,percent,7.8,7.9,0.00323643
HHS Region 9,4 wk ahead,Bin,percent,7.9,8,0.003358838
HHS Region 9,4 wk ahead,Bin,percent,8,8.1,0.003047634
HHS Region 9,4 wk ahead,Bin,percent,8.1,8.2,0.003047198
HHS Region 9,4 wk ahead,Bin,percent,8.2,8.3,0.002984942
HHS Region 9,4 wk ahead,Bin,percent,8.3,8.4,0.002364293
HHS Region 9,4 wk ahead,Bin,percent,8.4,8.5,0.002302208
HHS Region 9,4 wk ahead,Bin,percent,8.5,8.6,0.001991912
HHS Region 9,4 wk ahead,Bin,percent,8.6,8.7,0.001557507
HHS Region 9,4 wk ahead,Bin,percent,8.7,8.8,0.001991907
