Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value,
HHS Region 10,Season onset,Bin,week,5,6,0.012826372,
HHS Region 10,Season onset,Bin,week,6,7,0.00835445,
HHS Region 10,Season onset,Bin,week,7,8,0.004633147,
HHS Region 10,Season onset,Bin,week,8,9,0.002179941,
HHS Region 10,Season onset,Bin,week,9,10,0.001174607,
HHS Region 10,Season onset,Bin,week,10,11,0.001122991,
HHS Region 10,Season onset,Bin,week,11,12,0.001122991,
HHS Region 10,Season onset,Bin,week,12,13,0.001122991,
HHS Region 10,Season onset,Bin,week,13,14,0.001122991,
HHS Region 10,Season onset,Bin,week,14,15,0.001122991,
HHS Region 10,Season onset,Bin,week,15,16,0.001122991,
HHS Region 10,Season onset,Bin,week,16,17,0.001122991,
HHS Region 10,Season onset,Bin,week,17,18,0.001122991,
HHS Region 10,Season onset,Bin,week,18,19,0.001122991,
HHS Region 10,Season onset,Bin,week,19,20,0.001122991,
HHS Region 10,Season onset,Bin,week,20,21,0.001122991,
HHS Region 10,Season onset,Bin,week,none,none,0.003667264,
HHS Region 10,Season peak week,Point,week,NA,NA,27.33593963,
HHS Region 10,Season peak week,Bin,week,40,41,0.001267833,
HHS Region 10,Season peak week,Bin,week,41,42,0.010083206,
HHS Region 10,Season peak week,Bin,week,42,43,0.009930754,
HHS Region 10,Season peak week,Bin,week,43,44,0.004131317,
HHS Region 10,Season peak week,Bin,week,44,45,0.006648218,
HHS Region 10,Season peak week,Bin,week,45,46,0.002818637,
HHS Region 10,Season peak week,Bin,week,46,47,0.004942719,
HHS Region 10,Season peak week,Bin,week,47,48,0.008352183,
HHS Region 10,Season peak week,Bin,week,48,49,0.009616302,
HHS Region 10,Season peak week,Bin,week,49,50,0.009248641,
HHS Region 10,Season peak week,Bin,week,50,51,0.014974734,
HHS Region 10,Season peak week,Bin,week,51,52,0.031758164,
HHS Region 10,Season peak week,Bin,week,52,53,0.17000317,
HHS Region 10,Season peak week,Bin,week,1,2,0.069552436,
HHS Region 10,Season peak week,Bin,week,2,3,0.030220981,
HHS Region 10,Season peak week,Bin,week,3,4,0.064348796,
HHS Region 10,Season peak week,Bin,week,4,5,0.070843718,
HHS Region 10,Season peak week,Bin,week,5,6,0.078906992,
HHS Region 10,Season peak week,Bin,week,6,7,0.072155052,
HHS Region 10,Season peak week,Bin,week,7,8,0.092251693,
HHS Region 10,Season peak week,Bin,week,8,9,0.057252651,
HHS Region 10,Season peak week,Bin,week,9,10,0.025271589,
HHS Region 10,Season peak week,Bin,week,10,11,0.033312652,
HHS Region 10,Season peak week,Bin,week,11,12,0.033340683,
HHS Region 10,Season peak week,Bin,week,12,13,0.016590021,
HHS Region 10,Season peak week,Bin,week,13,14,0.013342189,
HHS Region 10,Season peak week,Bin,week,14,15,0.008148884,
HHS Region 10,Season peak week,Bin,week,15,16,0.005805423,
HHS Region 10,Season peak week,Bin,week,16,17,0.007215138,
HHS Region 10,Season peak week,Bin,week,17,18,0.004383485,
HHS Region 10,Season peak week,Bin,week,18,19,0.008627691,
HHS Region 10,Season peak week,Bin,week,19,20,0.004094408,
HHS Region 10,Season peak week,Bin,week,20,21,0.020559628,
HHS Region 10,Season peak percentage,Point,percent,NA,NA,7,
HHS Region 10,Season peak percentage,Bin,percent,0,0.1,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,0.1,0.2,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,0.2,0.3,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,0.3,0.4,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,0.4,0.5,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,0.5,0.6,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,0.6,0.7,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,0.7,0.8,0.00285285,
HHS Region 10,Season peak percentage,Bin,percent,0.8,0.9,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,0.9,1,0.00239013,
HHS Region 10,Season peak percentage,Bin,percent,1,1.1,0.00194115,
HHS Region 10,Season peak percentage,Bin,percent,1.1,1.2,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,1.2,1.3,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,1.3,1.4,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,1.4,1.5,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,1.5,1.6,0.00285285,
HHS Region 10,Season peak percentage,Bin,percent,1.6,1.7,0.00239013,
HHS Region 10,Season peak percentage,Bin,percent,1.7,1.8,0.00239013,
HHS Region 10,Season peak percentage,Bin,percent,1.8,1.9,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,1.9,2,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,2,2.1,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,2.1,2.2,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,2.2,2.3,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,2.3,2.4,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,2.4,2.5,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,2.5,2.6,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,2.6,2.7,0.00197347,
HHS Region 10,Season peak percentage,Bin,percent,2.7,2.8,0.0017475,
HHS Region 10,Season peak percentage,Bin,percent,2.8,2.9,0.0015762,
HHS Region 10,Season peak percentage,Bin,percent,2.9,3,0.00194805,
HHS Region 10,Season peak percentage,Bin,percent,3,3.1,0.001963,
HHS Region 10,Season peak percentage,Bin,percent,3.1,3.2,0.00344134,
HHS Region 10,Season peak percentage,Bin,percent,3.2,3.3,0.00365681,
HHS Region 10,Season peak percentage,Bin,percent,3.3,3.4,0.00581372,
HHS Region 10,Season peak percentage,Bin,percent,3.4,3.5,0.00583342,
HHS Region 10,Season peak percentage,Bin,percent,3.5,3.6,0.00777033,
HHS Region 10,Season peak percentage,Bin,percent,3.6,3.7,0.00756588,
HHS Region 10,Season peak percentage,Bin,percent,3.7,3.8,0.0088313,
HHS Region 10,Season peak percentage,Bin,percent,3.8,3.9,0.0106565,
HHS Region 10,Season peak percentage,Bin,percent,3.9,4,0.0111882,
HHS Region 10,Season peak percentage,Bin,percent,4,4.1,0.0131423,
HHS Region 10,Season peak percentage,Bin,percent,4.1,4.2,0.0169592,
HHS Region 10,Season peak percentage,Bin,percent,4.2,4.3,0.0162461,
HHS Region 10,Season peak percentage,Bin,percent,4.3,4.4,0.0187063,
HHS Region 10,Season peak percentage,Bin,percent,4.4,4.5,0.0197684,
HHS Region 10,Season peak percentage,Bin,percent,4.5,4.6,0.0216653,
HHS Region 10,Season peak percentage,Bin,percent,4.6,4.7,0.023025,
HHS Region 10,Season peak percentage,Bin,percent,4.7,4.8,0.0229129,
HHS Region 10,Season peak percentage,Bin,percent,4.8,4.9,0.0244789,
HHS Region 10,Season peak percentage,Bin,percent,4.9,5,0.0259098,
HHS Region 10,Season peak percentage,Bin,percent,5,5.1,0.0271642,
HHS Region 10,Season peak percentage,Bin,percent,5.1,5.2,0.027348,
HHS Region 10,Season peak percentage,Bin,percent,5.2,5.3,0.0273389,
HHS Region 10,Season peak percentage,Bin,percent,5.3,5.4,0.0276112,
HHS Region 10,Season peak percentage,Bin,percent,5.4,5.5,0.0272542,
HHS Region 10,Season peak percentage,Bin,percent,5.5,5.6,0.0280823,
HHS Region 10,Season peak percentage,Bin,percent,5.6,5.7,0.0269191,
HHS Region 10,Season peak percentage,Bin,percent,5.7,5.8,0.0269591,
HHS Region 10,Season peak percentage,Bin,percent,5.8,5.9,0.0264052,
HHS Region 10,Season peak percentage,Bin,percent,5.9,6,0.0252716,
HHS Region 10,Season peak percentage,Bin,percent,6,6.1,0.0253836,
HHS Region 10,Season peak percentage,Bin,percent,6.1,6.2,0.0235734,
HHS Region 10,Season peak percentage,Bin,percent,6.2,6.3,0.0235046,
HHS Region 10,Season peak percentage,Bin,percent,6.3,6.4,0.0215468,
HHS Region 10,Season peak percentage,Bin,percent,6.4,6.5,0.0209005,
HHS Region 10,Season peak percentage,Bin,percent,6.5,6.6,0.0202342,
HHS Region 10,Season peak percentage,Bin,percent,6.6,6.7,0.019086,
HHS Region 10,Season peak percentage,Bin,percent,6.7,6.8,0.018381,
HHS Region 10,Season peak percentage,Bin,percent,6.8,6.9,0.0163217,
HHS Region 10,Season peak percentage,Bin,percent,6.9,7,0.0156539,
HHS Region 10,Season peak percentage,Bin,percent,7,7.1,0.0145499,
HHS Region 10,Season peak percentage,Bin,percent,7.1,7.2,0.0125685,
HHS Region 10,Season peak percentage,Bin,percent,7.2,7.3,0.0138121,
HHS Region 10,Season peak percentage,Bin,percent,7.3,7.4,0.0123666,
HHS Region 10,Season peak percentage,Bin,percent,7.4,7.5,0.0100732,
HHS Region 10,Season peak percentage,Bin,percent,7.5,7.6,0.0110165,
HHS Region 10,Season peak percentage,Bin,percent,7.6,7.7,0.00883024,
HHS Region 10,Season peak percentage,Bin,percent,7.7,7.8,0.00805987,
HHS Region 10,Season peak percentage,Bin,percent,7.8,7.9,0.00688195,
HHS Region 10,Season peak percentage,Bin,percent,7.9,8,0.0071329,
HHS Region 10,Season peak percentage,Bin,percent,8,8.1,0.00607629,
HHS Region 10,Season peak percentage,Bin,percent,8.1,8.2,0.00596895,
HHS Region 10,Season peak percentage,Bin,percent,8.2,8.3,0.00455007,
HHS Region 10,Season peak percentage,Bin,percent,8.3,8.4,0.00500128,
HHS Region 10,Season peak percentage,Bin,percent,8.4,8.5,0.00322413,
HHS Region 10,Season peak percentage,Bin,percent,8.5,8.6,0.00376058,
HHS Region 10,Season peak percentage,Bin,percent,8.6,8.7,0.00296099,
HHS Region 10,Season peak percentage,Bin,percent,8.7,8.8,0.00221066,
HHS Region 10,Season peak percentage,Bin,percent,8.8,8.9,0.00285369,
HHS Region 10,Season peak percentage,Bin,percent,8.9,9,0.00306392,
HHS Region 10,Season peak percentage,Bin,percent,9,9.1,0.00285244,
HHS Region 10,Season peak percentage,Bin,percent,9.1,9.2,0.00175399,
HHS Region 10,Season peak percentage,Bin,percent,9.2,9.3,0.00205229,
HHS Region 10,Season peak percentage,Bin,percent,9.3,9.4,0.00190794,
HHS Region 10,Season peak percentage,Bin,percent,9.4,9.5,0.00178158,
HHS Region 10,Season peak percentage,Bin,percent,9.5,9.6,0.00212024,
HHS Region 10,Season peak percentage,Bin,percent,9.6,9.7,0.00202419,
HHS Region 10,Season peak percentage,Bin,percent,9.7,9.8,0.00194115,
HHS Region 10,Season peak percentage,Bin,percent,9.8,9.9,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,9.9,10,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,10,10.1,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,10.1,10.2,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,10.2,10.3,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,10.3,10.4,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,10.4,10.5,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,10.5,10.6,0.00194115,
HHS Region 10,Season peak percentage,Bin,percent,10.6,10.7,0.00194115,
HHS Region 10,Season peak percentage,Bin,percent,10.7,10.8,0.00285285,
HHS Region 10,Season peak percentage,Bin,percent,10.8,10.9,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,10.9,11,0.00285285,
HHS Region 10,Season peak percentage,Bin,percent,11,11.1,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,11.1,11.2,0.00194115,
HHS Region 10,Season peak percentage,Bin,percent,11.2,11.3,0.00194115,
HHS Region 10,Season peak percentage,Bin,percent,11.3,11.4,0.00239013,
HHS Region 10,Season peak percentage,Bin,percent,11.4,11.5,0.00239013,
HHS Region 10,Season peak percentage,Bin,percent,11.5,11.6,0.00239013,
HHS Region 10,Season peak percentage,Bin,percent,11.6,11.7,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,11.7,11.8,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,11.8,11.9,0.000580476,
HHS Region 10,Season peak percentage,Bin,percent,11.9,12,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,12,12.1,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,12.1,12.2,0.00285285,
HHS Region 10,Season peak percentage,Bin,percent,12.2,12.3,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,12.3,12.4,0.00194115,
HHS Region 10,Season peak percentage,Bin,percent,12.4,12.5,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,12.5,12.6,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,12.6,12.7,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,12.7,12.8,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,12.8,12.9,0.00149218,
HHS Region 10,Season peak percentage,Bin,percent,12.9,13,0.00102945,
HHS Region 10,Season peak percentage,Bin,percent,13,100,0.00149748,
HHS Region 10,1 wk ahead,Point,percent,NA,NA,0.682910628,
HHS Region 10,1 wk ahead,Bin,percent,0,0.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,0.1,0.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,0.2,0.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,0.3,0.4,0.000907586,
HHS Region 10,1 wk ahead,Bin,percent,0.4,0.5,0.008849597,
HHS Region 10,1 wk ahead,Bin,percent,0.5,0.6,0.179737676,
HHS Region 10,1 wk ahead,Bin,percent,0.6,0.7,0.318063634,
HHS Region 10,1 wk ahead,Bin,percent,0.7,0.8,0.215096386,
HHS Region 10,1 wk ahead,Bin,percent,0.8,0.9,0.144625787,
HHS Region 10,1 wk ahead,Bin,percent,0.9,1,0.073749245,
HHS Region 10,1 wk ahead,Bin,percent,1,1.1,0.033157009,
HHS Region 10,1 wk ahead,Bin,percent,1.1,1.2,0.012716807,
HHS Region 10,1 wk ahead,Bin,percent,1.2,1.3,0.006014973,
HHS Region 10,1 wk ahead,Bin,percent,1.3,1.4,0.001984309,
HHS Region 10,1 wk ahead,Bin,percent,1.4,1.5,0.001281842,
HHS Region 10,1 wk ahead,Bin,percent,1.5,1.6,0.000546035,
HHS Region 10,1 wk ahead,Bin,percent,1.6,1.7,0.00013867,
HHS Region 10,1 wk ahead,Bin,percent,1.7,1.8,9.96E-05,
HHS Region 10,1 wk ahead,Bin,percent,1.8,1.9,7.69E-05,
HHS Region 10,1 wk ahead,Bin,percent,1.9,2,6.09E-05,
HHS Region 10,1 wk ahead,Bin,percent,2,2.1,4.33E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.1,2.2,3.34E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.2,2.3,2.57E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.3,2.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.4,2.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.5,2.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.6,2.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.7,2.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.8,2.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,2.9,3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3,3.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.1,3.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.2,3.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.3,3.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.4,3.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.5,3.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.6,3.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.7,3.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.8,3.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,3.9,4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4,4.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.1,4.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.2,4.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.3,4.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.4,4.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.5,4.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.6,4.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.7,4.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.8,4.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,4.9,5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5,5.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.1,5.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.2,5.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.3,5.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.4,5.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.5,5.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.6,5.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.7,5.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.8,5.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,5.9,6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6,6.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.1,6.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.2,6.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.3,6.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.4,6.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.5,6.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.6,6.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.7,6.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.8,6.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,6.9,7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7,7.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.1,7.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.2,7.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.3,7.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.4,7.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.5,7.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.6,7.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.7,7.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.8,7.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,7.9,8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8,8.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.1,8.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.2,8.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.3,8.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.4,8.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.5,8.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.6,8.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.7,8.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.8,8.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,8.9,9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9,9.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.1,9.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.2,9.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.3,9.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.4,9.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.5,9.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.6,9.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.7,9.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.8,9.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,9.9,10,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10,10.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.1,10.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.2,10.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.3,10.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.4,10.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.5,10.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.6,10.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.7,10.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.8,10.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,10.9,11,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11,11.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.1,11.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.2,11.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.3,11.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.4,11.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.5,11.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.6,11.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.7,11.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.8,11.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,11.9,12,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12,12.1,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.1,12.2,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.2,12.3,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.3,12.4,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.4,12.5,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.5,12.6,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.6,12.7,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.7,12.8,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.8,12.9,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,12.9,13,2.51E-05,
HHS Region 10,1 wk ahead,Bin,percent,13,100,2.51E-05,
HHS Region 10,2 wk ahead,Point,percent,NA,NA,0.8,
HHS Region 10,2 wk ahead,Bin,percent,0,0.1,0.004780062,
HHS Region 10,2 wk ahead,Bin,percent,0.1,0.2,0.009352492,
HHS Region 10,2 wk ahead,Bin,percent,0.2,0.3,0.016520448,
HHS Region 10,2 wk ahead,Bin,percent,0.3,0.4,0.026876434,
HHS Region 10,2 wk ahead,Bin,percent,0.4,0.5,0.042792622,
HHS Region 10,2 wk ahead,Bin,percent,0.5,0.6,0.074606361,
HHS Region 10,2 wk ahead,Bin,percent,0.6,0.7,0.113408075,
HHS Region 10,2 wk ahead,Bin,percent,0.7,0.8,0.151206742,
HHS Region 10,2 wk ahead,Bin,percent,0.8,0.9,0.157767071,
HHS Region 10,2 wk ahead,Bin,percent,0.9,1,0.129124947,
HHS Region 10,2 wk ahead,Bin,percent,1,1.1,0.096433107,
HHS Region 10,2 wk ahead,Bin,percent,1.1,1.2,0.060549279,
HHS Region 10,2 wk ahead,Bin,percent,1.2,1.3,0.038494497,
HHS Region 10,2 wk ahead,Bin,percent,1.3,1.4,0.02028851,
HHS Region 10,2 wk ahead,Bin,percent,1.4,1.5,0.011848998,
HHS Region 10,2 wk ahead,Bin,percent,1.5,1.6,0.004642097,
HHS Region 10,2 wk ahead,Bin,percent,1.6,1.7,0.002697775,
HHS Region 10,2 wk ahead,Bin,percent,1.7,1.8,0.001026141,
HHS Region 10,2 wk ahead,Bin,percent,1.8,1.9,0.000772634,
HHS Region 10,2 wk ahead,Bin,percent,1.9,2,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2,2.1,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.1,2.2,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.2,2.3,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.3,2.4,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.4,2.5,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.5,2.6,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.6,2.7,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.7,2.8,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.8,2.9,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,2.9,3,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3,3.1,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.1,3.2,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.2,3.3,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.3,3.4,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.4,3.5,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.5,3.6,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.6,3.7,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.7,3.8,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.8,3.9,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,3.9,4,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4,4.1,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.1,4.2,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.2,4.3,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.3,4.4,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.4,4.5,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.5,4.6,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.6,4.7,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.7,4.8,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.8,4.9,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,4.9,5,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5,5.1,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.1,5.2,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.2,5.3,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.3,5.4,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.4,5.5,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.5,5.6,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.6,5.7,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.7,5.8,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.8,5.9,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,5.9,6,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,6,6.1,0.000331411,
HHS Region 10,2 wk ahead,Bin,percent,6.1,6.2,0.000331411,
